# 0.000120768, 0.000222867, 0.0439935, 0.00440544, 0.00414823, 0.00477218, 0.00368659, 0.00423518, 0.00387601, 0.00427084, 0.00390074, 0.00384013, 0.00465688, 0.00421295, 0.00383387, 0.00396511, 0.00448309, 0.00451853, 0.00408394, 0.00480444, 0.0042595, 0.00406013, 0.00426787, 0.00420763, 0.00368103, 0.00411337, 0.00478578, 0.00416777, 0.00402559, 0.00412703, 0.00399088, 0.00380165, 0.00458992, 0.00394191, 0.00394253, 0.00359718, 0.00392568, 0.00421804, 0.00450656, 0.00440335, 0.0042981, 0.00421474, 0.00399309, 0.00400354, 0.00387754, 0.00403912, 0.00399448, 0.00412392, 0.00389983, 0.00386398, 0.00370938, 0.00402449, 0.00346684, 0.00383203, 0.00417619, 0.00450286, 0.00417922, 0.00405922, 0.0043243, 0.00455338, 0.00378713, 0.00426034, 0.00429953, 0.00448832, 0.00459876, 0.00535951, 0.00373697, 0.00380452, 0.00402457, 0.0035282, 0.00319751, 0.00329132, 0.00330524, 0.00385341, 0.0034746, 0.00347731, 0.0037598, 0.00402071, 0.00332063, 0.00410309, 0.00405427, 0.00394942, 0.003871, 0.00377359, 0.00357643, 0.00355602, 0.0033589, 0.00339256, 0.00382966, 0.00417537, 0.00356868, 0.00344387, 0.0034934, 0.00346969, 0.00397107, 0.00341939, 0.00341838, 0.00350977, 0.00378135, 0.00331669, 0.0033655, 0.00382636, 0.00364361, 0.00351746, 0.003687, 0.00366962, 0.00368738, 0.0037017, 0.00311664, 0.00365724, 0.00350518, 0.00384062, 0.00316549, 0.0033301, 0.00338859, 0.00349613, 0.00363605, 0.00378407, 0.00419468, 0.00365939, 0.00349662, 0.00340357, 0.00359371, 0.00372045, 0.00346825, 0.00360151, 0.00374261, 0.00398204, 0.00413571, 0.000402773, 1.5821
-5222.26,0.839663,0.379253,4,15,0,5289.15,0.611341,0.436461,0.572589,0.427411,1.54688,0.250183,1.79662,0.220279,1.83127,0.266011,1.84975,0.779843,1.78263,0.847833,1.60476,0.840092,1.61105,1.01894,1.46088,1.20773,1.27688,1.31525,1.10891,1.64384,0.858924,1.60856,0.858666,1.79681,0.738228,1.9072,0.448237,1.88067,0.282218,1.77599,0.0693738,1.94955,-0.0350679,1.9594,-0.268875,1.8517,-0.503904,1.81455,-0.763958,1.81913,-0.915448,1.68971,-0.986442,1.6729,-1.19117,1.43807,-1.45509,1.26745,-1.64589,1.245,-1.52122,1.07731,-1.54436,0.932435,-1.73118,0.791044,-1.89536,0.677879,-1.83751,0.418055,-1.82174,0.29662,-1.86222,0.176231,-1.9137,-0.135566,-1.91573,-0.150229,-1.84062,-0.600231,-1.72832,-0.662374,-1.82522,-0.922896,-1.44488,-0.960001,-1.54129,-1.24024,-1.46868,-1.35399,-1.27865,-1.41384,-1.21026,-1.62999,-0.95188,-1.65258,-0.733913,-1.83405,-0.542736,-1.87927,-0.387218,-1.90347,-0.250508,-2.02868,-0.198883,-1.94664,0.140054,-1.93878,0.251174,-1.85349,0.533132,-1.84001,0.635142,-1.89615,1.01005,-1.6629,1.12488,-1.61209,1.38363,-1.54022,1.21461,-1.17075,1.54025,-1.16132,1.5068,-1.07645,1.72,-0.945562,1.74503,-0.751046,1.91101,-0.62163,1.94311,-0.500377,2.02474,-0.304633,0.534499,0.00125584,0.464245,-0.557587,-0.85001,0.827971,0.858111,-16927.2,-16941.6,-43995.4
-5232.8,0.729259,0.379253,4,15,0,5305.38,0.625587,0.43515,0.688209,0.311791,1.81383,0.346813,1.76883,0.151926,1.79569,0.350339,1.86821,0.695873,1.81278,0.881299,1.82557,1.05868,1.49483,1.07173,1.50908,1.187,1.44987,1.44075,1.25063,1.51648,1.07236,1.71383,0.946384,1.74283,0.73586,1.73483,0.708798,1.89159,0.394072,1.83241,0.191968,1.88978,0.0657612,1.89815,-0.259086,1.91704,-0.550396,1.94234,-0.719847,1.87924,-0.799497,1.77483,-0.967007,1.69013,-1.16835,1.36305,-1.39326,1.35498,-1.5316,1.41373,-1.62969,1.22051,-1.73005,0.828574,-1.77272,0.742479,-1.73429,0.563659,-1.73624,0.451328,-1.84977,0.44542,-1.84421,0.159742,-2.0635,-0.0186004,-1.82176,-0.30072,-1.83005,-0.379057,-1.76423,-0.717642,-1.47698,-0.57142,-1.50944,-0.953824,-1.51839,-1.04369,-1.37706,-1.36856,-1.20032,-1.54472,-1.06864,-1.47353,-1.07342,-1.57068,-0.710921,-1.68012,-0.765915,-1.7557,-0.470727,-1.93103,-0.158791,-1.82447,-0.0580503,-1.87703,0.0481968,-2.00081,0.247104,-2.00753,0.571094,-1.96736,0.879573,-1.71839,0.92113,-1.69644,1.06235,-1.64044,1.31962,-1.41361,1.42593,-1.34298,1.39749,-1.20578,1.56631,-1.10754,1.53902,-1.04502,1.78174,-0.945096,1.69201,-0.597522,1.7893,-0.386669,1.85728,-0.328595,0.546544,0.000400076,0.453056,-0.373663,-1.16542,1.11705,1.12666,-16169.4,-16179,-44917.7
-5210.26,1,0.379253,3,7,0,5283.89,0.620023,0.428011,0.569037,0.430963,1.73979,0.293671,1.83603,0.291184,1.8113,0.428103,1.88305,0.761051,1.84837,0.827493,1.55815,1.01192,1.62675,1.15456,1.57298,1.19066,1.43149,1.31317,1.24414,1.47216,0.97444,1.6133,0.928842,1.76908,0.818605,1.86924,0.614756,1.83744,0.466539,1.85021,0.102294,1.93815,0.043997,1.87196,-0.322296,1.8757,-0.507079,1.89459,-0.661494,1.85072,-0.768879,1.71343,-0.987251,1.67503,-1.11535,1.48714,-1.38006,1.31396,-1.53854,1.32464,-1.5595,1.19803,-1.62373,1.04576,-1.69167,0.810117,-1.84352,0.65431,-1.85836,0.454527,-1.85149,0.307528,-1.96093,0.149608,-1.7759,-0.057289,-1.8805,-0.244343,-1.81815,-0.481953,-1.6192,-0.630147,-1.82197,-0.850959,-1.39467,-0.843115,-1.47567,-1.13994,-1.3899,-1.31214,-1.13962,-1.52961,-1.18224,-1.64721,-0.933967,-1.60947,-0.696534,-1.73236,-0.602277,-1.75064,-0.505024,-1.93132,-0.184653,-1.92024,-0.0873905,-1.95146,0.0969357,-2.07605,0.254499,-1.86789,0.603632,-1.76974,0.698024,-1.74838,1.10713,-1.60926,1.06216,-1.52414,1.28319,-1.49801,1.26732,-1.1351,1.47535,-1.24128,1.54372,-1.24754,1.69282,-1.03836,1.73793,-0.874426,1.86247,-0.60528,1.87686,-0.400421,2.01247,-0.207293,0.548859,0.00209421,0.449047,-0.563809,-0.841734,1.17262,1.22288,-16420.9,-16433.2,-45820.5
-5231.88,0.797901,0.379253,4,15,0,5275.74,0.61514,0.434829,0.653305,0.346695,1.71041,0.357867,1.78278,0.11463,1.93814,0.309424,1.87228,0.653576,1.81319,0.850995,1.72838,0.920897,1.40932,1.06277,1.45354,1.2204,1.273,1.36242,1.12954,1.52135,0.951057,1.66414,0.858742,1.83151,0.719582,1.79839,0.58116,1.97246,0.290645,1.88802,0.224309,1.83653,0.0243166,1.95651,-0.194355,1.93892,-0.471958,1.86822,-0.671843,1.73912,-0.825673,1.60221,-0.962561,1.6786,-1.24129,1.45519,-1.45455,1.33237,-1.61146,1.28129,-1.60647,1.05892,-1.64379,0.900416,-1.75098,0.815413,-1.78066,0.545041,-1.77962,0.36592,-1.87686,0.368804,-1.81574,0.172368,-2.20417,-0.11019,-1.91139,-0.308365,-1.84703,-0.552679,-1.80739,-0.81391,-1.5664,-0.697396,-1.64062,-0.937078,-1.5763,-1.01562,-1.50622,-1.35178,-1.39334,-1.34529,-1.12321,-1.36947,-1.04252,-1.56822,-0.763728,-1.74445,-0.731892,-1.83422,-0.275138,-1.8597,-0.121465,-2.00745,-0.116852,-1.97191,0.164231,-1.91657,0.485243,-1.98441,0.577387,-1.99926,0.766632,-1.78905,0.722462,-1.66256,1.00088,-1.66997,1.3483,-1.43378,1.39814,-1.39901,1.44621,-1.22044,1.53965,-1.04404,1.64496,-0.970567,1.80753,-0.765195,1.78965,-0.579109,1.95186,-0.464957,1.97586,-0.312937,0.538185,0.000307534,0.461508,-0.425712,-1.05931,0.91643,0.923811,-16774.2,-16788.3,-44416.1
-5224.31,1,0.379253,4,15,0,5292.33,0.612155,0.426721,0.587148,0.412852,1.71309,0.187443,1.89194,0.293782,1.76417,0.431138,1.83204,0.771714,1.81188,0.771456,1.60608,1.01531,1.65631,1.19373,1.546,1.20988,1.39506,1.39122,1.20074,1.61296,0.875302,1.66343,0.866026,1.72866,0.750724,1.82406,0.500778,1.81768,0.359853,1.84822,-0.0170364,1.96427,0.00861857,1.83328,-0.304179,1.80771,-0.516461,1.90638,-0.691868,1.91082,-0.786759,1.77821,-0.990497,1.67357,-1.05476,1.47692,-1.39669,1.31071,-1.61748,1.31811,-1.66875,1.13037,-1.66607,0.899905,-1.66318,0.750035,-1.7681,0.711342,-1.77131,0.489353,-1.85909,0.277836,-2.04758,0.150178,-1.77422,-0.00325893,-1.86488,-0.144805,-1.81079,-0.418105,-1.65014,-0.544041,-1.78992,-0.784047,-1.36389,-0.874676,-1.51295,-1.16479,-1.43767,-1.33089,-1.14666,-1.56581,-1.17731,-1.65187,-0.898526,-1.67671,-0.613691,-1.77101,-0.497259,-1.83927,-0.568727,-1.98981,-0.300731,-1.86262,-0.121338,-1.89212,0.141415,-2.02455,0.269274,-1.85634,0.551845,-1.74675,0.648159,-1.74922,1.14608,-1.66081,1.0685,-1.58411,1.19926,-1.47766,1.21938,-1.13432,1.49196,-1.15188,1.63898,-1.13092,1.74448,-0.979985,1.77439,-0.906929,1.8773,-0.644288,1.89072,-0.410025,2.02509,-0.25614,0.540129,0.000226053,0.459645,-0.532478,-0.884667,0.963095,0.96852,-16830.8,-16837.6,-46054.3
-5217.3,0.981575,0.379253,4,15,0,5292.73,0.62091,0.424468,0.561639,0.438361,1.74145,0.177904,1.89477,0.270749,1.78375,0.351287,1.86906,0.703777,1.85375,0.787614,1.64569,0.93351,1.54885,1.15953,1.43435,1.17818,1.2846,1.28989,1.19544,1.56517,1.02478,1.65852,0.96756,1.73189,0.773061,1.87496,0.54795,1.84581,0.350419,1.87659,-0.0292373,2.00359,0.0606698,1.92231,-0.228108,1.91994,-0.474558,1.97358,-0.636315,1.96023,-0.777373,1.78434,-0.977952,1.62319,-1.14767,1.46693,-1.50047,1.28439,-1.59633,1.31231,-1.55977,1.08448,-1.67376,0.90513,-1.6358,0.819762,-1.75254,0.7415,-1.75435,0.53123,-1.79825,0.363047,-2.00459,0.141349,-1.97161,-0.0956648,-1.93299,-0.250769,-1.76587,-0.587239,-1.63907,-0.640145,-1.81665,-0.787918,-1.42643,-0.938788,-1.57792,-1.18156,-1.52501,-1.38891,-1.28114,-1.58142,-1.19954,-1.56922,-1.00448,-1.58346,-0.862955,-1.71872,-0.571686,-1.7833,-0.448488,-1.98745,-0.166415,-1.92829,-0.156824,-1.92135,0.117772,-1.91606,0.397138,-1.85524,0.540357,-1.75949,0.60968,-1.80674,1.05606,-1.70125,0.983235,-1.6924,1.38876,-1.53469,1.32672,-1.2466,1.49484,-1.22478,1.6844,-1.20755,1.66712,-0.997081,1.69115,-0.825763,1.95815,-0.596491,2.00609,-0.437267,2.05549,-0.318365,0.543182,0.000107985,0.45671,-0.576895,-0.824713,1.03636,1.03895,-16535.4,-16543.8,-47087.6
-5209.41,0.949858,0.379253,4,15,0,5280.95,0.620194,0.433608,0.619557,0.380443,1.62795,0.371629,1.90953,0.207506,1.79283,0.427477,1.81635,0.784618,1.85536,0.881655,1.70436,0.914364,1.60761,1.08435,1.58258,1.30269,1.39824,1.42076,1.14818,1.51593,0.864942,1.61199,0.826931,1.73684,0.717086,1.80849,0.653329,1.79902,0.391029,1.93971,0.138906,1.97516,0.0518727,1.90073,-0.372162,1.90793,-0.559874,1.72553,-0.707933,1.75952,-0.759294,1.62716,-1.05309,1.7864,-1.12148,1.49389,-1.40573,1.13842,-1.58191,1.30791,-1.67082,1.13712,-1.66073,0.934615,-1.6424,0.764894,-1.80007,0.60291,-1.84977,0.406828,-1.81877,0.306885,-1.84519,0.0805698,-1.91806,-0.109725,-1.84152,-0.210584,-1.82153,-0.423938,-1.62713,-0.681647,-1.74054,-0.72742,-1.46618,-0.887326,-1.51447,-1.05598,-1.28765,-1.27215,-1.28192,-1.35569,-1.09523,-1.49921,-0.937107,-1.71401,-0.697357,-1.786,-0.526965,-1.78987,-0.446289,-1.92405,-0.227767,-1.92972,-0.151803,-1.85175,0.0812767,-2.01673,0.248413,-1.89357,0.61706,-1.9169,0.737415,-1.80317,1.0249,-1.5844,1.00085,-1.5733,1.16038,-1.4494,1.25358,-1.24551,1.3294,-1.23347,1.56825,-1.08375,1.65882,-0.97705,1.66457,-0.854451,1.72077,-0.694563,1.8363,-0.349502,1.82759,-0.246886,0.543181,0.000710847,0.456108,-0.47875,-0.96642,1.03635,1.05341,-16300.4,-16322.8,-44189.6
-5220.01,0.872877,0.379253,4,15,0,5279.82,0.61711,0.419202,0.623256,0.376744,1.72541,0.257811,1.65479,0.226158,1.88811,0.36016,1.94465,0.701979,1.81729,0.817469,1.73668,0.967031,1.51636,1.07593,1.54197,1.0879,1.41418,1.29311,1.1955,1.59301,0.893733,1.62193,0.856505,1.7739,0.823199,1.7366,0.461377,1.92586,0.286641,1.75337,0.158932,1.8472,0.0225171,1.96658,-0.106415,1.87337,-0.350803,1.92533,-0.661281,1.80496,-0.946645,1.76889,-1.10798,1.55144,-1.28485,1.33642,-1.50772,1.38055,-1.66663,1.27252,-1.64458,1.01845,-1.64911,0.885465,-1.77208,0.850887,-1.74574,0.591032,-1.71095,0.424743,-1.88543,0.364305,-1.97157,0.132282,-2.05217,-0.119994,-1.78616,-0.33657,-1.699,-0.544337,-1.74072,-0.597346,-1.56845,-0.670583,-1.43709,-0.83706,-1.50489,-1.12095,-1.61791,-1.3166,-1.21869,-1.55007,-1.19211,-1.56183,-1.06846,-1.67054,-0.716475,-1.82161,-0.673877,-1.81675,-0.481052,-1.88505,-0.264579,-1.97986,-0.163756,-1.95658,0.168068,-1.88492,0.373232,-1.86736,0.427699,-1.8526,0.70788,-1.71664,0.854697,-1.68099,1.08364,-1.58176,1.32129,-1.4553,1.1807,-1.28467,1.40777,-1.20721,1.46137,-1.15212,1.64707,-0.973543,1.82854,-0.866858,1.8649,-0.554068,1.96874,-0.557381,2.11647,-0.401413,0.538196,0.00220482,0.459599,-0.472798,-0.976189,0.916701,0.969617,-16606.7,-16619.9,-47395
-5213.16,0.961464,0.379253,4,15,0,5280.92,0.612776,0.431618,0.640537,0.359463,1.82162,0.326722,1.86719,0.225359,1.77167,0.372679,1.82457,0.754105,1.81322,0.856655,1.63612,1.00801,1.62039,1.09484,1.40568,1.34196,1.3925,1.41144,1.25104,1.52982,0.910259,1.61779,0.867328,1.72798,0.772573,1.84375,0.599578,1.87948,0.328979,1.95183,0.184842,1.98594,-0.171606,1.87465,-0.413432,1.85336,-0.629855,1.83072,-0.669767,1.80206,-0.717352,1.64397,-0.828853,1.82374,-0.97594,1.47689,-1.35789,1.36046,-1.63291,1.30658,-1.55724,1.19809,-1.63653,0.945091,-1.69914,0.805524,-1.82678,0.593602,-1.73311,0.455534,-1.86207,0.355071,-1.82464,0.136452,-1.92392,0.0122911,-1.8493,-0.175818,-1.95602,-0.449218,-1.83752,-0.701092,-1.73432,-0.815161,-1.55542,-0.970636,-1.51105,-1.12202,-1.3928,-1.3532,-1.20675,-1.33248,-1.10137,-1.59334,-0.919372,-1.57174,-0.672124,-1.73182,-0.665691,-1.75928,-0.382282,-1.97199,-0.163777,-1.90387,-0.0830558,-1.8747,0.0869417,-2.02938,0.319007,-1.92087,0.639223,-1.8547,0.77299,-1.79988,0.957252,-1.64789,1.07502,-1.66985,1.18168,-1.43448,1.43965,-1.25192,1.50124,-1.22641,1.60907,-1.11935,1.74002,-1.02406,1.70369,-0.853577,1.73363,-0.555028,1.78649,-0.367791,1.83721,-0.221763,0.540128,0.00149263,0.458379,-0.445448,-1.02315,0.963071,0.998894,-16719.1,-16737.5,-45206.3
-5207.46,0.962457,0.379253,4,15,0,5270.5,0.620634,0.432775,0.651136,0.348864,1.66105,0.261184,1.74817,0.187837,1.75843,0.35459,1.85854,0.731964,1.76227,0.828253,1.58349,1.02035,1.61509,1.07706,1.39,1.28103,1.36898,1.37598,1.26364,1.60562,0.932774,1.61717,0.845223,1.6443,0.79101,1.70347,0.596642,1.75499,0.27149,1.84398,0.136463,1.92467,-0.110581,1.83964,-0.21459,1.84038,-0.486401,1.87317,-0.660219,1.83434,-0.844015,1.55812,-1.08214,1.72088,-1.2431,1.43246,-1.51105,1.34334,-1.74613,1.24542,-1.60469,1.13478,-1.64861,0.913586,-1.71065,0.808957,-1.83093,0.554581,-1.7362,0.369576,-1.89993,0.337518,-1.92862,0.137625,-2.03396,-0.0167115,-1.81728,-0.264019,-1.81044,-0.487203,-1.7204,-0.654894,-1.68946,-0.739795,-1.57346,-0.913779,-1.52459,-1.0999,-1.43644,-1.35201,-1.28758,-1.36817,-1.12436,-1.68855,-0.906812,-1.71561,-0.714467,-1.79012,-0.721738,-1.7466,-0.430508,-1.94372,-0.222657,-1.89567,-0.0970958,-1.95839,0.130826,-2.04573,0.354778,-1.93199,0.575096,-1.93373,0.745665,-1.87539,1.00692,-1.6579,1.12429,-1.61261,1.1361,-1.36506,1.36799,-1.25616,1.43848,-1.21292,1.55315,-1.08602,1.73851,-1.01678,1.73899,-0.84046,1.74021,-0.577992,1.81686,-0.470772,1.84665,-0.385517,0.531087,0.00155498,0.467358,-0.429037,-1.05307,0.746088,0.783408,-16520.9,-16542.4,-44702
-5215.44,0.827447,0.379253,4,15,0,5275.81,0.60935,0.435363,0.642831,0.357169,1.62321,0.255453,1.80428,0.240239,1.84525,0.416437,1.87791,0.76102,1.80964,1.01614,1.66408,0.998203,1.42725,1.10977,1.53879,1.13016,1.52743,1.36705,1.14125,1.55795,0.942013,1.62961,0.895763,1.73681,0.912473,1.821,0.578663,1.95843,0.379654,1.99147,0.017721,1.9196,0.0483718,1.9091,-0.217108,1.82938,-0.462049,1.84703,-0.583397,1.74089,-0.767921,1.80233,-0.977263,1.67219,-1.09854,1.4101,-1.47051,1.34479,-1.62519,1.33558,-1.70535,1.13384,-1.64972,0.923147,-1.76136,0.87947,-1.83269,0.658736,-1.83565,0.582457,-1.79885,0.476054,-1.93952,0.30837,-1.98844,-0.0601513,-1.90584,-0.281474,-1.85429,-0.496965,-1.71296,-0.663998,-1.68076,-0.712935,-1.45287,-0.841099,-1.48821,-1.09749,-1.37821,-1.34624,-1.22248,-1.50118,-1.13864,-1.37963,-1.06217,-1.52626,-0.701939,-1.64264,-0.643319,-1.82143,-0.546385,-1.88392,-0.265501,-2.02478,-0.203427,-2.09069,0.109743,-2.08185,0.4296,-1.86067,0.531713,-1.90124,0.767251,-1.8869,0.995501,-1.71209,1.11191,-1.55886,1.38683,-1.44624,1.23344,-1.11988,1.46291,-1.15168,1.62381,-1.10822,1.64025,-1.01773,1.82813,-0.908282,1.79199,-0.593532,1.89758,-0.423036,1.91257,-0.264332,0.536865,0.00214529,0.46099,-0.441873,-1.02955,0.884756,0.936243,-16856.7,-16871.3,-44882.8
-5215.73,0.795506,0.379253,4,15,0,5287.63,0.621875,0.423379,0.606808,0.393192,1.79242,0.310595,1.81628,0.196425,1.78563,0.3568,1.83091,0.677116,1.87674,0.664925,1.69034,0.94308,1.6319,1.09491,1.47261,1.3067,1.23252,1.33882,1.29071,1.52845,0.924238,1.6235,0.847636,1.78533,0.636481,1.78559,0.532805,1.811,0.323321,1.77222,0.138223,1.87382,-0.0523297,1.90853,-0.262033,1.94203,-0.594982,1.86606,-0.745933,1.90512,-0.85419,1.58344,-0.973749,1.65998,-1.1681,1.46026,-1.45007,1.34565,-1.57884,1.23976,-1.54178,1.08354,-1.62004,0.891872,-1.68681,0.753805,-1.72204,0.622783,-1.73825,0.3206,-1.86971,0.234215,-1.91356,-0.0159355,-1.89971,-0.110837,-1.80891,-0.177442,-1.7563,-0.505205,-1.77327,-0.644047,-1.67014,-0.774189,-1.56946,-0.950922,-1.54403,-1.13617,-1.56748,-1.24289,-1.29191,-1.45697,-1.13525,-1.68949,-0.920529,-1.74288,-0.732084,-1.83268,-0.629316,-1.81467,-0.311549,-1.92071,-0.178773,-1.83231,-0.0638388,-1.69955,0.151897,-1.86773,0.258615,-1.92894,0.559365,-1.78382,0.703536,-1.67289,0.881572,-1.59134,0.961123,-1.61565,1.20223,-1.47543,1.33538,-1.41606,1.4552,-1.25953,1.49991,-1.11656,1.66674,-0.941258,1.78353,-0.826112,1.79789,-0.612085,1.85867,-0.439562,2.03996,-0.308279,0.546502,0.000936508,0.452562,-0.499543,-0.933457,1.11604,1.13852,-16374.8,-16398.8,-46037.5
-5224.15,0.867607,0.379253,4,15,0,5284.88,0.619254,0.435851,0.638837,0.361163,1.66737,0.350819,1.80555,0.231875,1.78848,0.427417,1.82885,0.716325,1.83374,0.848293,1.81237,1.009,1.50639,1.06502,1.42114,1.28774,1.41653,1.47631,1.08392,1.48419,1.02419,1.6973,0.852951,1.90557,0.730497,1.84993,0.527634,1.83843,0.278764,1.83981,0.100967,1.88096,-0.0373607,1.84307,-0.268472,1.85992,-0.580809,1.87886,-0.83592,1.79334,-0.832206,1.77426,-0.954907,1.79146,-1.06301,1.45402,-1.40847,1.45456,-1.60477,1.40111,-1.61622,1.00988,-1.6106,0.863392,-1.71812,0.690686,-1.8151,0.582617,-1.77719,0.323232,-1.87077,0.260463,-1.78999,0.0661644,-1.95465,-0.191085,-1.77279,-0.317775,-1.8636,-0.5231,-1.77561,-0.733596,-1.74563,-0.83134,-1.52759,-0.915378,-1.53058,-1.15752,-1.48479,-1.35682,-1.31898,-1.45746,-1.103,-1.4959,-1.01714,-1.71606,-0.68251,-1.76392,-0.365703,-1.71098,-0.37071,-1.7971,-0.159141,-1.85808,-0.0679251,-1.88142,0.108198,-1.89825,0.380578,-2.02233,0.468665,-1.85073,0.669344,-1.85456,0.863733,-1.60015,1.0384,-1.54491,1.21391,-1.53796,1.19061,-1.29952,1.41137,-1.26931,1.60831,-1.07182,1.72211,-1.02794,1.77133,-0.775952,1.81053,-0.54192,1.81074,-0.373356,1.89639,-0.251646,0.549614,0.00195444,0.448431,-0.448106,-1.01843,1.19075,1.23765,-16474.5,-16496,-43674.5
-5228.19,0.910607,0.379253,4,15,0,5285.68,0.610626,0.421699,0.594302,0.405698,1.66522,0.193246,1.87082,0.199629,1.78715,0.377948,1.91847,0.711877,1.77321,0.838697,1.5874,0.920125,1.53691,1.16679,1.58849,1.15494,1.35048,1.23637,1.32078,1.56722,0.804545,1.59938,0.898814,1.6588,0.778828,1.73085,0.559577,1.93226,0.372761,1.88603,0.136503,1.98345,0.0203382,1.9555,-0.261147,1.90604,-0.389915,1.88071,-0.554264,1.8374,-0.724008,1.65009,-0.998939,1.53985,-1.26731,1.46878,-1.42901,1.18056,-1.64053,1.21654,-1.64547,1.1772,-1.65893,0.999859,-1.76277,0.898917,-1.75968,0.687889,-1.73185,0.563387,-1.84789,0.414918,-2.04551,0.212969,-1.95256,-0.00114336,-1.91228,-0.146678,-1.78655,-0.441424,-1.70331,-0.631432,-1.60551,-0.644694,-1.44166,-0.912607,-1.51073,-1.02957,-1.44528,-1.31415,-1.09816,-1.5111,-1.19232,-1.57477,-0.950317,-1.57241,-0.703445,-1.75337,-0.873519,-1.90359,-0.486931,-2.07904,-0.277645,-1.96066,-0.19616,-1.9948,0.197903,-2.01086,0.27277,-1.81148,0.624106,-1.82349,0.770921,-1.71773,1.09192,-1.69083,1.01151,-1.67523,1.38247,-1.35504,1.36192,-1.27149,1.50585,-1.18656,1.52267,-1.12921,1.62117,-0.98377,1.73853,-0.959925,1.80752,-0.653539,1.96916,-0.525123,2.05209,-0.315393,0.542349,0.000376369,0.457274,-0.520368,-0.902146,1.01639,1.02542,-16850.9,-16857.8,-47775
-5222.92,0.984129,0.379253,4,15,0,5297,0.610167,0.424181,0.631877,0.368123,1.67453,0.338188,1.8308,0.250103,1.75445,0.402667,1.88472,0.771564,1.86469,0.920919,1.77969,0.886144,1.56084,1.13133,1.53947,1.19652,1.3968,1.30147,1.37048,1.61817,0.778446,1.6801,0.860119,1.7466,0.772383,1.78802,0.533374,1.90449,0.287991,1.82545,0.0644889,1.95085,-0.0391309,1.96462,-0.339051,1.90632,-0.529634,1.84479,-0.648486,1.84716,-0.732658,1.7097,-0.953384,1.60257,-1.21095,1.50713,-1.38464,1.21935,-1.60362,1.25445,-1.64907,1.19656,-1.60658,0.964785,-1.70256,0.790957,-1.82939,0.485439,-1.75804,0.293169,-1.78339,0.28324,-1.94731,0.180086,-1.81673,0.00991947,-1.84058,-0.175082,-1.80828,-0.509882,-1.78457,-0.704549,-1.69892,-0.720312,-1.49346,-0.999655,-1.55683,-1.13592,-1.55326,-1.39127,-1.2052,-1.57544,-1.1914,-1.62521,-0.911866,-1.55419,-0.646226,-1.67681,-0.75653,-1.75599,-0.406097,-1.89412,-0.2762,-1.73755,-0.175589,-1.95501,0.226682,-2.10556,0.248076,-1.87798,0.611807,-1.84176,0.681674,-1.70313,0.938133,-1.68029,0.861897,-1.67665,1.28043,-1.41301,1.23074,-1.33629,1.38604,-1.25375,1.49489,-1.21749,1.69386,-1.02169,1.81098,-0.894181,1.82627,-0.581826,1.94544,-0.470207,2.03496,-0.25617,0.543258,0.000388562,0.456354,-0.45906,-0.999338,1.03818,1.04751,-16752.3,-16761.3,-46423.6
-5220.19,1,0.379253,4,15,0,5281.95,0.616041,0.417298,0.590702,0.409298,1.60318,0.265745,1.79296,0.193142,1.84682,0.408918,1.81043,0.762169,1.86575,0.933691,1.73012,0.874202,1.55606,1.20094,1.56636,1.24665,1.44696,1.357,1.28674,1.53402,0.807484,1.71524,0.835067,1.79953,0.768033,1.7968,0.526548,1.85977,0.305796,1.8666,0.116217,1.88004,-0.0403754,1.97052,-0.396748,1.9014,-0.570397,1.84947,-0.66782,1.86718,-0.745671,1.77635,-0.972489,1.61368,-1.13095,1.53234,-1.46532,1.22729,-1.60469,1.28716,-1.60808,1.20766,-1.63983,0.940348,-1.64369,0.707644,-1.83452,0.531749,-1.74082,0.290927,-1.75153,0.27341,-1.90055,0.162542,-1.74916,-0.028401,-1.83495,-0.231304,-1.82821,-0.594807,-1.7957,-0.712798,-1.68249,-0.692245,-1.52397,-0.990325,-1.62439,-1.16194,-1.52767,-1.44016,-1.27333,-1.46402,-1.14647,-1.59458,-0.915177,-1.54469,-0.628767,-1.65807,-0.78275,-1.75844,-0.425357,-1.85491,-0.285824,-1.78319,-0.206414,-1.90557,0.113572,-2.06727,0.221065,-1.9216,0.570806,-1.78057,0.627913,-1.78467,0.868914,-1.63097,0.944923,-1.7077,1.25252,-1.47192,1.22007,-1.34342,1.36881,-1.24621,1.54901,-1.17478,1.63817,-1.07963,1.7286,-0.888166,1.83849,-0.583277,1.96142,-0.449409,2.03379,-0.262151,0.541833,0.000673003,0.457494,-0.526444,-0.893311,1.00399,1.02014,-16428.8,-16443.9,-47886.8
